HH|DECILE|ZONE_NBR|HOH_AGE|HH_INCOME|HH_SIZE|HH_ADULTS|HH_CHILDREN
1449298|1|3|47|62500|||
1620640|1|3|96|62500|3|3|0
1736482|1|3|43|62500|4|3|1
1813109|1|3|59|62500|2|2|0
2011387|1|3|48|62500|2|2|0
2068895|1|3|60|62500|4|3|1
2092503|1|3|62|62500|5|5|0
2181164|1|3|56|62500|4|3|1
2185149|1|3|29|62500|2|2|0
2204042|1|3|34|62500|3|2|1
2212641|1|3|49|62500|4|4|1
2265600|1|3|39|62500|3|2|1
2362777|1|3|35|62500|2|2|0
2390012|1|3|52|62500|4|3|1
2400626|1|3|71|62500|3|3|0
2541642|1|3|36|62500|1|1|0
2650728|1|3|46|62500|2|2|0
2696538|1|3|37|62500|2|2|0
2818999|1|3|31|62500|3|2|1
2867420|1|3|46|62500|3|3|0
2884893|1|3|35|62500|2|2|0
2912475|1|3|42|62500|6|3|3
2918026|1|3|38|62500|2|2|0
2991300|1|3|62|62500|4|3|1
3034688|1|3|56|62500|4|3|1
3107762|1|3|43|62500|2|2|0
3133819|1|3|60|62500|3|3|1
3138575|1|3|37|62500|3|2|1
3212121|1|3|30|62500|2|2|0
3214892|1|3||62500|2|2|0
3233515|1|3|53|62500|2|2|0
3288702|1|3|56|62500|6|4|2
3345485|1|3|42|62500|5|2|3
3351913|1|3|29|62500|5|4|1
3460122|1|3|38|62500|3|2|1
3622029|1|3|38|62500|3|3|0
3645312|1|3|22|62500|6|5|1
3749831|1|3|31|62500|2|2|0
3848453|1|3|36|62500|3|2|1
3856213|1|3|78|62500|1|1|0
3909573|1|3|39|62500|4|3|1
3952562|1|3|62|62500|2|2|0
4058176|1|3|62|62500|2|1|1
4060530|1|3|52|62500|6|5|1
4064497|1|3|75|62500|4|4|0
4071446|1|3|46|62500|5|2|3
4074551|1|3|45|62500|5|2|3
4077010|1|3|52|62500|4|4|0
4083332|1|3|36|62500|9|6|3
4098994|1|3|69|62500|4|3|1
4118854|1|3|50|62500|2|2|0
4126236|1|3|73|62500|3|2|1
4129349|1|3|83|62500|4|3|1
4136936|1|3|47|62500|5|3|2
4149824|1|3|51|62500|7|3|4
4155609|1|3|43|62500|4|2|2
4166723|1|3|74|62500|1|1|0
4172183|1|3|29|62500|1|1|0
4175781|1|3|51|62500|6|3|3
4197637|1|3|58|62500|3|2|1
4197638|1|3|62|62500|3|3|0
4200615|1|3|49|62500|4|2|2
4302830|1|3|46|62500|2|2|0
4320983|1|3|60|62500|3|2|1
4337275|1|3|49|62500|6|3|3
4422217|1|3|47|62500|5|3|2
4465824|1|3|64|62500|5|5|0
4518673|1|3|55|62500|5|3|2
4541908|1|3|64|62500|8|4|4
4546487|1|3|65|62500|1|1|0
4597392|1|3|49|62500|5|3|2
4621707|1|3|43|62500|2|2|0
4648930|1|3|51|62500|1|1|0
4659125|1|3|46|62500|2|2|0
4664642|1|3|58|62500|4|3|1
4668455|1|3|47|62500|5|3|2
4681478|1|3|62|62500|6|6|0
4689088|1|3|62|62500|4|2|2
4689791|1|3|59|62500|||
4695449|1|3|72|62500|4|4|0
4734453|1|3|58|62500|4|2|2
4734898|1|3|46|62500|5|3|2
4819774|1|3|50|62500|2|2|0
4821222|1|3|50|62500|5|3|2
4821394|1|3|50|62500|2|2|0
5207029|1|3|47|62500|3|1|2
5252087|1|3|51|62500|6|4|2
5270376|1|3|43|62500|2|2|0
5273842|1|3|43|62500|3|2|1
5299781|1|3|49|62500|2|1|1
5300447|1|3|47|62500|8|6|2
5302459|1|3|86|62500|1|1|0
5305236|1|3|62|62500|5|5|0
5316430|1|3|83|62500|2|2|0
5352928|1|3|57|62500|1|1|0
5378617|1|3|51|62500|2|1|1
5381440|1|3|60|62500|5|3|2
5383077|1|3|65|62500|3|3|0
5385459|1|3|64|62500|2|2|0
5392890|1|3|82|62500|2|2|0
5428153|1|3|72|62500|4|4|0
5444828|1|3|46|62500|3|1|2
5490646|1|3|47|62500|1|1|0
5509274|1|3|48|62500|2|1|1
5512105|1|3|46|62500|4|4|0
5517064|1|3|69|62500|4|4|0
5517436|1|3|38|62500|5|5|0
5526910|1|3|70|62500|8|6|2
5533383|1|3|45|62500|4|2|2
5541905|1|3|57|62500|5|3|2
5542416|1|3|50|62500|6|4|2
5543691|1|3|20|62500|4|2|2
5562423|1|3|49|62500|5|4|3
5573932|1|3|46|62500|5|2|3
5576525|1|3|53|62500|6|5|1
5604694|1|3|48|62500|4|2|2
5637480|1|3|64|62500|3|2|1
5658372|1|3|74|62500|3|2|1
5702858|1|3|52|62500|5|2|3
5715434|1|3|64|62500|5|5|0
5723646|1|3|76|62500|5|5|0
5729154|1|3|29|62500|3|2|1
5760553|1|3|65|62500|4|4|0
5805208|1|3|36|62500|1|1|0
5904939|1|3|51|62500|4|2|2
5916570|1|3|47|62500|2|1|1
5941237|1|3|40|62500|4|2|2
5947562|1|3|41|62500|6|3|3
5974880|1|3|60|62500|4|3|1
6006284|1|3|70|62500|1|1|0
6022442|1|3|41|62500|3|3|0
6047816|1|3|56|62500|||
6061203|1|3|44|62500|2|1|1
6447135|1|3|38|62500|3|2|1
6449653|1|3|42|62500|2|2|0
6479755|1|3|42|62500|3|2|1
6633868|1|3|73|62500|1|1|0
6644855|1|3|55|62500|4|2|2
6647973|1|3|79|62500|2|2|0
6648832|1|3|63|62500|7|5|2
6659731|1|3|55|62500|2|1|1
6662447|1|3|66|62500|4|4|0
6678654|1|3|52|62500|4|4|0
6683127|1|3|65|62500|5|4|1
6683269|1|3|49|62500|4|2|2
6788743|1|3|31|62500|2|1|1
6853603|1|3|46|62500|2|2|0
6870032|1|3|72|62500|6|5|1
6878815|1|3|57|62500|2|2|0
6948392|1|3|52|62500|6|3|3
6967615|1|3|40|62500|2|2|0
7034349|1|3|60|62500|1|1|0
7060825|1|3|32|62500|2|2|0
7062013|1|3|41|62500|3|2|1
7135775|1|3|41|62500|5|4|1
7139700|1|3|39|62500|3|2|1
7198384|1|3|65|62500|5|5|0
7260173|1|3|38|62500|2|2|0
7283942|1|3|31|62500|1|1|0
7284536|1|3|42|62500|2|2|0
7383079|1|3|79|62500|4|3|1
7392213|1|3|55|62500|6|5|1
7596735|1|3|55|62500|4|4|0
7605240|1|3|24|62500|5|4|1
7642725|1|3|54|62500|2|2|0
7691279|1|3|78|62500|2|2|0
7695852|1|3|68|62500|2|2|0
7725076|1|3|48|62500|2|2|0
7863968|1|3|45|62500|||
7880364|1|3|45|62500|4|3|1
7917714|1|3|44|62500|5|2|3
8016940|1|3|48|62500|2|1|1
8077346|1|3|53|62500|2|1|1
8095827|1|3|36|62500|1|1|0
8118538|1|3|65|62500|4|4|1
8135693|1|3|21|62500|4|3|1
8153963|1|3|57|62500|4|3|1
8160878|1|3|54|62500|4|4|0
8177377|1|3|56|62500|4|3|1
8177520|1|3|75|62500|2|2|0
8284964|1|3|69|62500|2|2|0
8329221|1|3|72|62500|4|4|0
8417361|1|3|65|62500|3|2|1
8456819|1|3|47|62500|2|1|1
8596924|1|3|40|62500|2|1|1
8665041|1|3|39|62500|6|6|1
8698246|1|3|79|62500|3|3|0
8706147|1|3|51|62500|5|3|2
8716737|1|3|49|62500|4|3|1
8727468|1|3|65|62500|4|4|0
8727504|1|3|41|62500|4|2|2
8757783|1|3|63|62500|3|2|1
8769593|1|3|26|62500|4|3|1
8984121|1|3|45|62500|3|1|2
9050055|1|3|66|62500|4|4|0
9051832|1|3|64|62500|6|6|0
9053689|1|3|58|62500|8|5|3
9056387|1|3|73|62500|3|2|1
9056865|1|3|58|62500|6|5|1
9058303|1|3|62|62500|5|4|1
9062788|1|3|82|62500|3|3|0
9064570|1|3|46|62500|7|4|3
9074940|1|3|53|62500|4|4|0
9081226|1|3|42|62500|3|3|0
9083582|1|3|64|62500|4|3|1
9083632|1|3|62|62500|5|2|3
9084182|1|3|75|62500|6|6|0
9084453|1|3|63|62500|2|2|0
9086704|1|3|58|62500|5|5|0
9087129|1|3|70|62500|1|1|0
9119264|1|3|50|62500|5|2|3
9122163|1|3|50|62500|2|2|0
9131087|1|3|68|62500|2|2|0
9132604|1|3|47|62500|3|2|1
9165772|1|3|60|62500|6|6|0
9165913|1|3|74|62500|5|4|1
9167980|1|3|68|62500|3|3|0
9177974|1|3|36|62500|6|5|1
9178333|1|3|60|62500|5|3|3
9201960|1|3|80|62500|2|1|1
9209491|1|3|39|62500|3|3|0
9279425|1|3|39|62500|3|2|1
9367954|1|3|38|62500|2|2|0
9372422|1|3|44|62500|2|2|0
9381899|1|3|44|62500|3|2|1
9398580|1|3|50|62500|3|2|1
9486330|1|3|50|62500|3|2|1
9493442|1|3|54|62500|3|2|1
9511135|1|3|60|62500|5|5|0
9524279|1|3|50|62500|1|1|0
9531207|1|3|43|62500|6|3|4
9542571|1|3|30|62500|5|4|1
9560775|1|3|46|62500|3|2|1
9622906|1|3|35|62500|3|2|1
9636714|1|3|34|62500|3|2|1
9640990|1|3|21|62500|4|2|2
9645475|1|3|60|62500|5|3|2
9645717|1|3|44|62500|3|2|1
9693169|1|3|44|62500|4|2|2
9747289|1|3|64|62500|7|5|2
9962713|1|3|33|62500|1|1|0
10111351|1|3|52|62500|4|3|3
10192292|1|3|81|62500|5|4|1
10383513|1|3|66|62500|||
11104330|1|3|50|62500|4|2|2
11696604|1|3|40|62500|2|2|0
11742839|1|3|29|62500|1|1|0
12039016|1|3|33|62500|||
12276662|1|3|65|62500|5|4|1
12458636|1|3|29|62500|1|1|0
12533688|1|3|33|62500|7|5|2
12875422|1|3|45|62500|2|2|0
13708503|1|3|34|62500|6|5|1
385185|1|3|36|87500|4|2|2
491976|1|3|47|87500|3|2|1
527295|1|3|65|87500|6|5|1
595042|1|3|41|87500|6|4|2
676073|1|3|39|87500|1|1|0
913038|1|3|62|87500|4|3|1
940451|1|3|53|87500|5|2|3
1406802|1|3|30|87500|5|4|2
1742073|1|3|34|87500|5|5|1
1756397|1|3|32|87500|7|5|2
1921729|1|3|65|87500|7|6|1
1973175|1|3|46|87500|3|2|1
2018191|1|3|42|87500|5|2|3
2054672|1|3|62|87500|5|4|1
2224956|1|3|38|87500|4|3|1
2426777|1|3|46|87500|5|5|1
2525935|1|3|42|87500|3|2|1
2663601|1|3|47|87500|3|2|1
2671450|1|3|42|87500|4|2|2
2842297|1|3|62|87500|3|3|0
2906342|1|3|34|87500|3|2|1
2943666|1|3|51|87500|5|4|1
3123827|1|3|52|87500|5|2|3
3126012|1|3|44|87500|5|2|3
3223704|1|3|52|87500|5|4|1
3370911|1|3|59|87500|2|1|1
3410761|1|3|28|87500|7|6|1
3490709|1|3|48|87500|4|2|2
3533925|1|3|34|87500|2|1|1
3602508|1|3|28|87500|3|2|1
3788968|1|3|43|87500|||
3801148|1|3|38|87500|1|1|0
3869154|1|3|54|87500|3|2|1
3973811|1|3|58|87500|2|2|0
4015470|1|3|78|87500|2|2|0
4037353|1|3|62|87500|5|4|1
4048358|1|3|82|87500|5|3|2
4048813|1|3|58|87500|4|3|1
4053548|1|3|60|87500|3|3|0
4057274|1|3|57|87500|5|3|2
4076466|1|3|35|87500|3|2|1
4091844|1|3|48|87500|4|3|1
4103483|1|3|72|87500|4|4|0
4107454|1|3|82|87500|2|2|0
4113183|1|3|50|87500|6|4|2
4113882|1|3|46|87500|4|4|1
4118924|1|3|44|87500|2|2|0
4121621|1|3|62|87500|2|2|0
4122563|1|3|80|87500|3|3|0
4136186|1|3|70|87500|2|2|0
4145428|1|3|61|87500|5|5|0
4167199|1|3|60|87500|3|3|0
4171346|1|3|62|87500|3|3|0
4181451|1|3|56|87500|7|6|1
4185903|1|3|31|87500|6|6|0
4198205|1|3|78|87500|4|3|1
4199851|1|3|33|87500|3|2|1
4214584|1|3|52|87500|4|3|1
4234988|1|3|61|87500|6|5|1
4293263|1|3|26|87500|6|5|1
4314246|1|3|43|87500|3|3|0
4398574|1|3|39|87500|2|2|0
4425490|1|3|56|87500|3|2|1
4540330|1|3|51|87500|6|4|2
4567711|1|3|47|87500|2|2|0
4586519|1|3|64|87500|2|2|0
4595011|1|3|50|87500|3|2|1
4619951|1|3|71|87500|3|2|1
4669187|1|3|65|87500|4|2|2
4679317|1|3|63|87500|5|3|2
4679516|1|3|64|87500|2|2|0
4686350|1|3|55|87500|3|2|1
4686555|1|3|68|87500|4|4|0
4697546|1|3|47|87500|2|1|1
4698117|1|3|44|87500|8|4|4
4713530|1|3|78|87500|2|2|0
4717898|1|3|53|87500|3|3|0
4737268|1|3|46|87500|6|4|2
4742886|1|3|70|87500|3|2|1
4805006|1|3|76|87500|4|4|0
4810371|1|3|62|87500|6|4|2
4821070|1|3|58|87500|4|4|0
4899096|1|3|74|87500|3|3|0
4899233|1|3|66|87500|4|3|1
5220709|1|3|49|87500|6|3|3
5237701|1|3|55|87500|4|4|0
5252289|1|3|57|87500|4|3|1
5253136|1|3|57|87500|4|4|0
5306778|1|3|40|87500|5|3|2
5421236|1|3|56|87500|4|3|1
5433274|1|3|51|87500|7|3|4
5434485|1|3|46|87500|2|2|0
5480796|1|3|65|87500|7|6|1
5483730|1|3|64|87500|1|1|0
5494312|1|3|68|87500|2|2|0
5508094|1|3|51|87500|5|3|2
5533816|1|3|65|87500|3|3|0
5554736|1|3|65|87500|2|2|0
5634153|1|3|44|87500|3|2|1
5659697|1|3|48|87500|5|2|3
5659868|1|3|68|87500|2|2|0
5686846|1|3|68|87500|3|2|1
5702699|1|3|74|87500|2|2|0
5704544|1|3|55|87500|4|3|1
5707904|1|3|58|87500|2|2|0
5720974|1|3|34|87500|5|4|1
5723235|1|3|80|87500|4|4|0
5732929|1|3|56|87500|5|3|2
5734744|1|3|62|87500|5|3|2
5746018|1|3|52|87500|8|4|4
5769317|1|3|54|87500|3|3|0
5824809|1|3|65|87500|1|1|0
5832005|1|3|54|87500|3|2|1
5871778|1|3|45|87500|3|2|1
5883215|1|3|44|87500|2|2|0
5916815|1|3|44|87500|3|2|1
5916903|1|3|53|87500|6|5|2
5922540|1|3|72|87500|3|2|1
5929280|1|3|60|87500|3|3|0
5957654|1|3|50|87500|4|3|1
5984211|1|3|40|87500|4|3|1
5991898|1|3|43|87500|3|2|1
6041030|1|3|23|87500|6|3|3
6166645|1|3|42|87500|4|3|1
6171098|1|3|82|87500|2|2|0
6300191|1|3|48|87500|5|4|3
6339102|1|3|34|87500|2|1|1
6435254|1|3|66|87500|3|3|0
6496353|1|3|57|87500|2|2|0
6643758|1|3|53|87500|4|4|1
6643819|1|3|64|87500|6|6|0
6660174|1|3|60|87500|5|4|1
6663571|1|3|54|87500|8|4|4
6683239|1|3|60|87500|2|1|1
6691819|1|3|60|87500|||
6692285|1|3|49|87500|7|5|2
6819204|1|3|51|87500|4|3|1
6828122|1|3|46|87500|4|2|2
6829572|1|3|53|87500|3|2|1
6861968|1|3|28|87500|3|2|1
6870051|1|3|62|87500|5|4|1
6870117|1|3|39|87500|3|2|1
6870350|1|3|74|87500|5|5|1
7032224|1|3|48|87500|2|2|0
7042656|1|3|34|87500|1|1|0
7063885|1|3|34|87500|3|2|1
7085454|1|3|72|87500|2|2|0
7154104|1|3|77|87500|2|2|0
7183508|1|3|32|87500|5|5|0
7224484|1|3|52|87500|5|4|1
7224540|1|3|41|87500|2|2|0
7248212|1|3|37|87500|4|4|0
7392712|1|3|62|87500|6|5|1
7568020|1|3|37|87500|5|5|2
7569182|1|3|40|87500|1|1|0
7569667|1|3|53|87500|8|5|3
7578114|1|3|52|87500|4|3|1
7639467|1|3|55|87500|7|4|3
7743261|1|3|40|87500|5|3|2
7809721|1|3|61|87500|1|1|0
7814434|1|3|46|87500|2|1|1
7822668|1|3|49|87500|2|2|0
7856320|1|3|38|87500|3|3|0
7960329|1|3|53|87500|5|4|2
8011399|1|3|39|87500|3|2|1
8016168|1|3|56|87500|4|3|1
8050177|1|3|49|87500|1|1|0
8053677|1|3|60|87500|2|2|0
8073871|1|3|52|87500|3|2|1
8100172|1|3|65|87500|5|4|1
8121401|1|3|26|87500|5|3|2
8157704|1|3|71|87500|2|2|0
8160409|1|3|60|87500|5|5|0
8185734|1|3|65|87500|3|2|1
8190067|1|3|59|87500|4|3|1
8202165|1|3|33|87500|2|2|0
8270592|1|3|23|87500|6|4|3
8281534|1|3|41|87500|4|3|1
8298295|1|3|58|87500|4|3|1
8300064|1|3|40|87500|4|2|2
8313957|1|3|65|87500|2|2|0
8329214|1|3|59|87500|3|3|0
8353144|1|3|62|87500|3|3|0
8354421|1|3|62|87500|7|5|2
8357809|1|3|67|87500|4|3|1
8369339|1|3|70|87500|3|3|0
8411989|1|3|51|87500|5|3|2
8506411|1|3|53|87500|2|2|0
8531752|1|3|30|87500|5|5|0
8687581|1|3|62|87500|3|3|0
8690053|1|3|58|87500|4|4|0
8691874|1|3|68|87500|4|3|1
8695682|1|3|60|87500|6|4|2
8705708|1|3|64|87500|2|2|0
8712741|1|3|55|87500|3|2|1
8719535|1|3|51|87500|5|3|2
8721667|1|3|58|87500|4|3|1
8721807|1|3|62|87500|6|6|1
8752700|1|3|43|87500|4|2|2
8752860|1|3|60|87500|4|3|1
8758879|1|3|42|87500|5|5|0
8780601|1|3|75|87500|2|2|0
8784916|1|3|50|87500|4|2|2
8869856|1|3|41|87500|2|1|1
8986381|1|3|38|87500|2|2|0
8987117|1|3|62|87500|3|3|1
9055117|1|3|60|87500|||
9059965|1|3|60|87500|5|4|1
9062436|1|3|68|87500|4|4|0
9063356|1|3|70|87500|4|4|1
9066190|1|3|66|87500|3|3|1
9066671|1|3|31|87500|3|3|0
9075540|1|3|54|87500|3|3|0
9080229|1|3|67|87500|3|3|0
9080471|1|3|64|87500|4|4|0
9083040|1|3|55|87500|3|3|1
9084350|1|3|71|87500|4|3|1
9086079|1|3|74|87500|3|2|1
9090724|1|3|62|87500|6|6|0
9095026|1|3|76|87500|5|5|0
9119348|1|3|55|87500|1|1|0
9119441|1|3|50|87500|4|4|0
9119554|1|3|75|87500|4|4|0
9166888|1|3|34|87500|8|6|3
9191711|1|3|62|87500|3|3|0
9207556|1|3|71|87500|2|2|0
9282049|1|3|35|87500|5|3|2
9379367|1|3|73|87500|2|2|0
9381761|1|3|57|87500|5|2|3
9415619|1|3|46|87500|4|3|1
9429739|1|3|51|87500|5|4|1
9467741|1|3|59|87500|5|2|3
9536027|1|3|44|87500|3|2|1
9639906|1|3|27|87500|6|2|4
9695886|1|3|46|87500|3|2|1
9698910|1|3|72|87500|1|1|0
9804463|1|3|54|87500|4|2|2
9805047|1|3|43|87500|2|2|0
9876283|1|3|63|87500|3|3|0
9878238|1|3|21|87500|6|4|2
9959393|1|3|61|87500|2|2|0
10335937|1|3|45|87500|4|3|1
11441768|1|3|31|87500|1|1|0
11791024|1|3|24|87500|6|5|1
12282126|1|3|19|87500|3|3|0
23855|1|3|28|112500|7|5|2
55350|1|3|32|112500|2|2|0
375108|1|3|34|112500|5|2|3
1322101|1|3|30|112500|3|1|2
1684150|1|3|34|112500|4|4|1
1698059|1|3|37|112500|1|1|0
1847256|1|3|58|112500|4|3|1
3066938|1|3|69|112500|3|3|0
3200100|1|3|63|112500|4|4|0
3568038|1|3|44|112500|2|2|0
3594604|1|3|50|112500|2|2|0
3732471|1|3|31|112500|5|4|1
3821416|1|3|47|112500|5|5|0
3833866|1|3|43|112500|1|1|0
3853777|1|3|51|112500|3|2|1
3919897|1|3|62|112500|4|4|0
3938730|1|3|30|112500|2|2|0
4020422|1|3|70|112500|3|3|0
4043562|1|3|54|112500|6|3|3
4147621|1|3|63|112500|5|4|1
4166243|1|3|56|112500|5|3|2
4171135|1|3|59|112500|4|3|1
4200607|1|3|95|112500|4|3|1
4344007|1|3|70|112500|3|3|0
4353804|1|3|48|112500|4|2|2
4401250|1|3|61|112500|4|3|1
4413374|1|3||112500|||
4505536|1|3|54|112500|8|5|3
4518602|1|3|45|112500|2|1|1
4518936|1|3|57|112500|7|5|2
4566560|1|3|58|112500|7|4|3
4597280|1|3|66|112500|4|4|0
4753648|1|3|53|112500|6|4|2
4839937|1|3|49|112500|4|4|0
4840299|1|3|47|112500|4|3|1
5253229|1|3|63|112500|4|4|0
5275093|1|3|48|112500|4|2|2
5380050|1|3|34|112500|3|2|1
5492182|1|3|60|112500|5|5|0
5532916|1|3|53|112500|9|5|4
5540165|1|3|64|112500|3|3|0
5720176|1|3|56|112500|6|4|2
5726212|1|3|54|112500|4|3|1
5784356|1|3|34|112500|6|6|0
5842435|1|3|73|112500|5|5|0
5876417|1|3|51|112500|7|4|3
5883034|1|3|57|112500|6|4|2
5888058|1|3|57|112500|7|4|3
5926845|1|3|70|112500|2|2|0
5935539|1|3|47|112500|5|3|2
5992177|1|3|53|112500|3|2|1
6008131|1|3|64|112500|3|3|1
6021883|1|3|71|112500|5|3|2
6526189|1|3|45|112500|5|2|3
6606310|1|3|49|112500|6|2|4
6662526|1|3|62|112500|6|4|2
6678703|1|3|53|112500|2|2|0
6827348|1|3|40|112500|7|4|3
6875773|1|3|57|112500|2|1|1
7590546|1|3|42|112500|3|2|1
7883103|1|3|69|112500|5|5|0
7960521|1|3|42|112500|3|3|0
8074331|1|3|62|112500|3|3|0
8114753|1|3|40|112500|3|2|1
8158608|1|3|78|112500|6|5|1
8298604|1|3|58|112500|4|4|0
8342405|1|3|68|112500|2|2|0
8347201|1|3|31|112500|2|2|0
8676425|1|3|50|112500|4|3|1
8693507|1|3|51|112500|5|4|2
8695862|1|3|38|112500|5|3|2
9049573|1|3|50|112500|8|5|3
9053198|1|3|72|112500|2|2|0
9076065|1|3|64|112500|4|4|0
9077012|1|3|57|112500|5|4|1
9094986|1|3|63|112500|2|2|0
9322556|1|3|42|112500|4|4|1
9490573|1|3|68|112500|2|2|0
9493228|1|3|38|112500|2|2|0
9496013|1|3|62|112500|3|3|0
9619828|1|3||112500|2|2|0
9693056|1|3|70|112500|4|4|0
10017606|1|3|34|112500|4|3|1
10241895|1|3|42|112500|3|2|1
13579378|1|3|31|112500|3|2|1
14430394|1|3|42|112500|3|2|1
73010|1|3|48|150000|3|1|2
166750|1|3|38|150000|3|2|1
194736|1|3|53|150000|6|4|2
208674|1|3|72|150000|6|6|0
622523|1|3|50|150000|6|2|4
646015|1|3|28|150000|2|2|0
758942|1|3|51|150000|5|4|1
872053|1|3|38|150000|4|2|2
907522|1|3|33|150000|3|3|0
1078287|1|3|38|150000|2|2|0
1111454|1|3|38|150000|7|6|2
1153789|1|3|42|150000|3|2|1
1170926|1|3|32|150000|1|1|0
1342495|1|3|41|150000|2|1|1
1366702|1|3|53|150000|3|3|0
1468495|1|3|52|150000|4|2|2
1477642|1|3|48|150000|7|5|2
1498525|1|3|60|150000|4|4|0
1510166|1|3|47|150000|5|3|2
1562579|1|3|35|150000|2|2|0
1666015|1|3|30|150000|3|2|1
1797849|1|3|31|150000|2|2|0
1831965|1|3|51|150000|5|3|2
1844207|1|3|56|150000|3|2|1
1928356|1|3|48|150000|||
1995029|1|3|60|150000|5|2|3
2012867|1|3|48|150000|4|2|2
2172126|1|3|56|150000|6|4|2
2259924|1|3|53|150000|4|4|0
2266697|1|3|48|150000|3|2|1
2282165|1|3|29|150000|3|3|0
2327435|1|3|49|150000|5|4|1
2612869|1|3|36|150000|6|2|4
2760590|1|3|51|150000|3|3|0
2835116|1|3|41|150000|2|1|1
3114203|1|3|55|150000|4|3|1
3167840|1|3|60|150000|5|3|2
3244095|1|3|39|150000|3|3|1
3261459|1|3|74|150000|5|3|2
3290722|1|3|47|150000|4|4|0
3386064|1|3|40|150000|6|3|3
3433626|1|3|57|150000|3|2|1
3443303|1|3|28|150000|8|6|2
3491565|1|3|66|150000|4|4|0
3735487|1|3|27|150000|7|3|4
3775127|1|3|61|150000|3|3|1
3797079|1|3|56|150000|4|3|1
3898032|1|3|46|150000|3|2|2
3978211|1|3|38|150000|5|4|1
4002472|1|3|70|150000|3|2|1
4008693|1|3|48|150000|6|4|2
4090485|1|3|58|150000|2|2|0
4092746|1|3|66|150000|5|3|2
4108255|1|3|67|150000|4|3|1
4132491|1|3|64|150000|2|2|0
4135132|1|3|51|150000|5|2|3
4143748|1|3|73|150000|3|3|0
4164669|1|3|76|150000|5|5|0
4201289|1|3|70|150000|||
4215130|1|3|60|150000|4|2|2
4221425|1|3|42|150000|5|2|3
4251023|1|3|55|150000|6|6|0
4258823|1|3|56|150000|6|5|1
4321852|1|3|63|150000|4|4|0
4338272|1|3|64|150000|5|5|0
4339925|1|3|20|150000|4|2|2
4343678|1|3|52|150000|4|2|2
4352478|1|3|67|150000|5|5|0
4369750|1|3|66|150000|2|2|0
4397749|1|3|66|150000|4|4|0
4406540|1|3|56|150000|7|5|2
4483308|1|3|67|150000|6|6|0
4525986|1|3|48|150000|2|2|0
4567672|1|3|54|150000|9|6|3
4569047|1|3|64|150000|6|3|3
4595033|1|3|47|150000|8|4|4
4597216|1|3|51|150000|3|3|0
4601568|1|3|48|150000|5|2|3
4649858|1|3|56|150000|2|2|0
4658970|1|3|41|150000|3|3|0
4661787|1|3|56|150000|5|3|2
4669557|1|3|52|150000|5|3|2
4671206|1|3|52|150000|4|3|1
4671384|1|3|66|150000|3|3|0
4673281|1|3|68|150000|4|4|0
4685340|1|3|71|150000|2|2|0
4690048|1|3|64|150000|6|3|3
4693719|1|3|58|150000|5|4|1
4694136|1|3|53|150000|6|4|2
4718211|1|3|67|150000|6|3|3
4740487|1|3|58|150000|5|3|2
4754340|1|3|32|150000|2|2|0
4793169|1|3|70|150000|4|4|0
4810597|1|3|48|150000|5|2|3
4811384|1|3|70|150000|2|2|0
5188317|1|3|61|150000|6|4|2
5258343|1|3|53|150000|2|2|0
5270902|1|3|68|150000|3|2|1
5271914|1|3|54|150000|5|3|2
5290753|1|3|51|150000|4|2|2
5295288|1|3|48|150000|4|4|0
5305791|1|3|68|150000|1|1|0
5336219|1|3|64|150000|4|3|1
5350609|1|3|56|150000|4|3|1
5352606|1|3|32|150000|5|4|1
5352706|1|3|62|150000|8|5|3
5353143|1|3|68|150000|4|4|0
5368289|1|3|24|150000|8|5|3
5387546|1|3|59|150000|7|4|3
5394254|1|3|47|150000|3|3|0
5400351|1|3|53|150000|6|6|0
5403588|1|3|63|150000|2|2|0
5405615|1|3|57|150000|3|3|0
5405906|1|3|51|150000|5|4|1
5443607|1|3|20|150000|6|4|2
5463261|1|3|45|150000|3|2|1
5463566|1|3|64|150000|3|3|0
5483884|1|3|52|150000|3|2|1
5487388|1|3|53|150000|6|3|3
5494232|1|3|68|150000|4|4|0
5494876|1|3|58|150000|5|5|0
5560336|1|3|58|150000|7|6|1
5562405|1|3|47|150000|2|2|0
5573610|1|3|41|150000|4|2|2
5604663|1|3|64|150000|2|2|0
5604876|1|3|42|150000|5|4|2
5606248|1|3|63|150000|3|2|1
5638373|1|3|38|150000|2|2|0
5644911|1|3|44|150000|7|4|3
5662738|1|3|45|150000|5|2|3
5673476|1|3|39|150000|5|2|3
5678644|1|3|55|150000|2|2|0
5700368|1|3|50|150000|5|3|2
5706657|1|3|66|150000|7|6|1
5712421|1|3|64|150000|4|4|0
5712856|1|3|36|150000|6|6|0
5714727|1|3|27|150000|5|4|2
5715318|1|3|52|150000|6|2|4
5722272|1|3|59|150000|5|4|1
5723974|1|3|57|150000|8|6|2
5744425|1|3|54|150000|4|4|0
5753340|1|3|62|150000|7|5|2
5778882|1|3|86|150000|3|3|0
5788337|1|3|30|150000|7|5|2
5822664|1|3|59|150000|8|5|3
5852850|1|3|36|150000|5|4|1
5871735|1|3|54|150000|9|6|3
5883946|1|3|58|150000|6|4|2
5904828|1|3|49|150000|2|2|0
5904931|1|3|45|150000|4|3|1
5953274|1|3|52|150000|5|5|0
5972779|1|3|57|150000|5|4|1
5972789|1|3|48|150000|3|2|1
